,ID,Customer_ID,Month,Name,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
3192,0xcad5,CUS_0x6939,August,Nicolaj,34.0,Accountant,14822.81,981.2341666666664,8.0,7.0,16.0,6.0,"Auto Loan, Personal Loan, Payday Loan, Auto Loan, Personal Loan, and Payday Loan",27,25_,26.48,12.0,Bad,2921.16,29.105045730098105,8 Years and 5 Months,NM,51.83455347868679,10000.0,Low_spent_Small_value_payments,261.0550735706628,Standard
3193,0xcae0,CUS_0x89d3,July,Noelp,28.0,Accountant,7711.54,779.6283333333333,8.0,7.0,24.0,9.0,"Not Specified, Home Equity Loan, Auto Loan, Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, Payday Loan, and Mortgage Loan",58,21,14.27,6.0,Bad,2929.44,33.477564422720725,3 Years and 1 Months,Yes,44.85358882628884,30.93102676246518,Low_spent_Small_value_payments,292.17821774457934,Poor
3194,0xcaea,CUS_0x976a,May,Steve Jamesm,29.0,Mechanic,122069.01,10115.4175,4.0,5.0,6.0,4.0,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, and Payday Loan",7,11,3.71,4.0,Good,883.42,28.673505686865177,31 Years and 2 Months,No,276.6254904405113,104.30728899909168,High_spent_Large_value_payments,870.608970560397,Standard
3195,0xcaf9,CUS_0x76dc,August,Casey Sullivans,41.0,Mechanic,21088.46,1517.371666666667,933.0,7.0,8.0,2.0,"Debt Consolidation Loan, and Credit-Builder Loan",6,11,4.85,0.0,Good,810.51,34.015913247657764,31 Years and 4 Months,No,33.44654408969392,123.2059563188618,Low_spent_Large_value_payments,265.08466625811093,Good
3196,0xcb05,CUS_0x13eb,August,Ryanh,30.0,Journalist,9335.19,844.9325,7.0,564.0,26.0,6.0,"Mortgage Loan, Payday Loan, Student Loan, Payday Loan, Credit-Builder Loan, and Student Loan",17,19,18.18,12.0,Standard,1860.2,36.57530166477217,13 Years and 10 Months,Yes,41.49926737000092,82.419545019666,Low_spent_Small_value_payments,250.5744376103331,Poor
3197,0xcb0e,CUS_0x8447,May,Jessicac,31.0,Media_Manager,17004.86,1231.0716666666667,10.0,10.0,18.0,2.0,"Personal Loan, and Payday Loan",24,13,4.49,8.0,Bad,1261.59,30.387718482800647,12 Years and 9 Months,Yes,25.022768764738228,37.34736281865322,Low_spent_Large_value_payments,330.7370350832752,Standard
3198,0xcb1d,CUS_0xa46c,August,Ru,45.0,Teacher,54876.2,4760.016666666666,3.0,4.0,8.0,5.0,"Payday Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Not Specified",15,14,11.01,7.0,Standard,310.47,30.0351267922237,14 Years and 10 Months,Yes,145.62424298240742,181.3030042459224,High_spent_Medium_value_payments,399.0744194383368,Standard
3199,0xcb27,CUS_0x6c27,June,Hideyukic,19.0,Journalist,56797.38,4784.115,1666.0,4.0,18.0,5.0,"Mortgage Loan, Personal Loan, Not Specified, Student Loan, and Personal Loan",15,14,12.72,7.0,Standard,2279.72,37.4847438122369,16 Years and 4 Months,Yes,141.72183538819058,96.81001869547848,High_spent_Large_value_payments,479.87964591633084,Poor
3200,0xcb41,CUS_0x487b,August,Tunv,29.0,Architect,58484.22,5043.685,8.0,5.0,16.0,7.0,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Not Specified, and Mortgage Loan",17,18,7.949999999999998,5.0,Standard,2389.36,28.920457025557752,12 Years and 5 Months,Yes,199.56412975577217,178.8934382825273,High_spent_Medium_value_payments,375.9109319617005,Poor
3201,0xcb4d,CUS_0x667a,August,Josephn,34.0,Teacher,32045.78,2677.4816666666666,6.0,9.0,30.0,7.0,"Not Specified, Auto Loan, Student Loan, Home Equity Loan, Not Specified, Debt Consolidation Loan, and Personal Loan",10,13,17.19,11.0,Standard,1333.18,37.51904477626428,6 Years and 9 Months,Yes,169.77037390258232,54.02723161906525,High_spent_Large_value_payments,283.9505611450192,Poor
3202,0xcb71,CUS_0x219b,August,Davidc,41.0,Accountant,48072.27,4151.022500000001,7.0,5.0,15.0,9.0,"Not Specified, Not Specified, Personal Loan, Student Loan, Student Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, and Student Loan",57,16,7.37,15.0,Bad,1434.39,25.83673339154553,7 Years and 3 Months,NM,305.05907609916625,84.03462657126384,High_spent_Large_value_payments,266.00854732957004,Poor
3203,0xcb7c,CUS_0xbf60,July,Ritsuko Andou,22.0,Media_Manager,49649.73,4144.4775,7.0,6.0,24.0,5.0,"Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",39,14,1.57,9.0,Bad,2268.36,23.552456630673056,6 Years and 10 Months,Yes,203.23808840905053,168.0127938775673,High_spent_Small_value_payments,303.1968677133822,Poor
3204,0xcb95,CUS_0x69d9,August,Triciae,41.0,Lawyer,72389.88,6020.490000000002,4.0,4.0,15.0,4.0,"Payday Loan, Personal Loan, Mortgage Loan, and Debt Consolidation Loan",30,13,12.11,4.0,Standard,1144.45,37.35814985467361,5 Years and 10 Months,Yes,144.7824118564135,77.41174472844347,High_spent_Large_value_payments,619.8548434151431,Standard
3205,0xcbb8,CUS_0xedd,July,Lauren Tarao,30.0,Engineer,125468.44,10445.703333333331,4.0,4.0,10.0,4.0,"Payday Loan, Credit-Builder Loan, Personal Loan, and Student Loan",17,15,10.45,4.0,Standard,1136.85,36.72455169970797,19 Years and 9 Months,Yes,338.09240873665965,318.67899324204024,High_spent_Medium_value_payments,637.7989313546336,Standard
3206,0xcbc4,CUS_0xa5e0,July,Leer,22.0,Teacher,25312.34,1857.361666666667,4.0,7.0,5.0,2.0,"Mortgage Loan, and Mortgage Loan",11,19,10.54,2.0,Standard,893.13,34.102899493632286,20 Years and 8 Months,Yes,37.091824463334405,65.73339792236361,High_spent_Small_value_payments,342.9109442809687,Standard
3207,0xcbcd,CUS_0x5ede,April,N.o,27.0,Architect,11610.355,790.5295833333333,7.0,1080.0,16.0,2.0,"Credit-Builder Loan, and Auto Loan",24,17,19.27,5.0,Standard,196.64,34.2446515261852,21 Years and 6 Months,Yes,18.76794286026938,80.7638951294553,Low_spent_Small_value_payments,269.52112034360863,Standard
3208,0xcbda,CUS_0x60c3,May,Steve Slaterg,51.0,Scientist,70291.16,5428.547725531466,3.0,5.0,13.0,4.0,"Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, and Home Equity Loan",15,16,9.92,4.0,Standard,449.09,33.99624072514017,23 Years and 2 Months,No,623.2478902104775,130.19970255797875,High_spent_Medium_value_payments,579.5610150334114,Good
3209,0xcbe6,CUS_0x2344,May,Reddallj,16.0,Doctor,54838.44,4336.87,9.0,5.0,31.0,3.0,"Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",46,12,17.56,11.0,Standard,2111.86,26.52499820313251,9 Years and 0 Months,Yes,108.62639534189952,353.6281617834091,Low_spent_Small_value_payments,261.4324428746914,Poor
3210,0xcbf0,CUS_0x2803,March,Andrea Shalal-Esai,31.0,Media_Manager,37159.0,3299.583333333333,5.0,4.0,15.0,4.0,"Personal Loan, Not Specified, Student Loan, and Mortgage Loan",16,19,13.43,8.0,Standard,1051.35,24.985443878754783,15 Years and 11 Months,Yes,74.6034267025455,60.18635195118004,High_spent_Medium_value_payments,445.16855467960784,Standard
3211,0xcc01,CUS_0xaa35,August,Wohlm,39.0,Mechanic,67703.85,5492.9875,6.0,4.0,17.0,2.0,"Home Equity Loan, and Student Loan",29,16,8.03,5.0,Standard,1493.29,38.18900417604264,25 Years and 0 Months,No,79.79713620978782,285.60056132561795,Low_spent_Large_value_payments,453.90105246459433,Good
3212,0xcc0c,CUS_0x50df,July,Diane Bartzl,36.0,Lawyer,15845.47,1039.4558333333332,5.0,10.0,26.0,6.0,"Home Equity Loan, Mortgage Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, and Payday Loan",25,14,11.12,12.0,Standard,1275.75,27.87122956863508,6 Years and 9 Months,Yes,73.23949445257473,54.80320874627781,Low_spent_Large_value_payments,245.90288013448082,Standard
3213,0xcc19,CUS_0x2c32,August,Karen Brettellh,37.0,Mechanic,7823.985,599.99875,6.0,5.0,34.0,3.0,"Not Specified, Not Specified, and Home Equity Loan",56,25,8.53,11.0,Bad,2193.11,28.33705211124824,14 Years and 9 Months,Yes,11.426858191684222,32.45435390391741,Low_spent_Medium_value_payments,296.1186629043984,Poor
3214,0xcc24,CUS_0x34b5,July,Kentaror,46.0,Engineer,139383.6,11618.3,4.0,6.0,10.0,898.0,"Debt Consolidation Loan, and Personal Loan",28,14,11.14,5.0,Standard,1132.1,33.700077674803765,28 Years and 9 Months,No,163.12945662790682,298.95161700082747,High_spent_Large_value_payments,939.7489263712656,Good
3215,0xcc31,CUS_0xbdc7,August,Praveen Menonx,25.0,Lawyer,21697.64,2088.1366666666668,3.0,7.0,8.0,2.0,"Auto Loan, and Personal Loan",5,13,10.65,4.0,Standard,431.39,28.330445301447902,19 Years and 5 Months,Yes,36.1425286636439,66.43001630691464,High_spent_Medium_value_payments,356.2411216961081,Standard
3216,0xcc49,CUS_0xa34d,August,Cowany,43.0,Developer,71732.72,6020.7266666666665,4.0,3.0,7.0,3.0,"Not Specified, Personal Loan, and Student Loan",10,9,19.8,5.0,Standard,632.16,28.4248881216856,6 Years and 11 Months,Yes,129.93301941562228,517.9384859386213,Low_spent_Medium_value_payments,234.2011613124231,Standard
3217,0xcc51,CUS_0xb5e2,April,Pedrop,28.0,Writer,19841.0,1756.416666666667,6.0,10.0,17.0,5.0,"Not Specified, Home Equity Loan, Student Loan, Student Loan, and Mortgage Loan",56,22,18.88,8.0,Bad,2538.06,26.13222426889072,5 Years and 5 Months,Yes,79.74213528853372,27.146752167229792,High_spent_Medium_value_payments,318.7527792109032,Standard
3218,0xcc5d,CUS_0x9c19,April,Chavez-Dreyfusse,22.0,Scientist,79556.12,6800.676666666666,8.0,6.0,9.0,7.0,"Home Equity Loan, Payday Loan, Credit-Builder Loan, Personal Loan, Payday Loan, Mortgage Loan, and Auto Loan",20,10,11.09,5.0,Standard,2393.45,26.757613263510525,13 Years and 4 Months,Yes,406.76569517739233,154.94378338916633,High_spent_Medium_value_payments,368.3581881001081,Poor
3219,0xcc6d,CUS_0x7e39,August,Greg Roumeliotisk,41.0,Accountant,31134.22,2556.518333333333,7.0,6.0,5.0,3.0,"Debt Consolidation Loan, Auto Loan, and Payday Loan",10,10,17.23,8.0,Standard,1746.56,30.92023929267838,19 Years and 6 Months,Yes,44.84666562293261,228.8713317017143,Low_spent_Large_value_payments,251.93383600868648,Poor
3220,0xcc78,CUS_0x9bae,July,Michaeln,21.0,Media_Manager,70981.16,5909.096666666667,8.0,9.0,25.0,7.0,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, and Auto Loan",42,24,4.91,8.0,Bad,4529.63,35.13700687406349,1 Years and 11 Months,Yes,213.52038758134412,625.9758999087627,Low_spent_Small_value_payments,41.41337917655983,Poor
3221,0xcc82,CUS_0xbcd8,May,Phil Wahbak,26.0,Doctor,21673.57,1623.1308333333334,7.0,3.0,16.0,1.0,Credit-Builder Loan,12,19,9.66,3.0,Standard,551.81,38.13625550278547,20 Years and 9 Months,No,14.539651231938372,95.96900575488394,Low_spent_Medium_value_payments,331.8044263465111,Standard
3222,0xcc90,CUS_0x6250,July,Fontef,21.0,Scientist,57986.32,4740.193333333334,3.0,5.0,2.0,3.0,"Mortgage Loan, Personal Loan, and Not Specified",5,9,1.36,1.0,Good,222.83,26.53738217070314,26 Years and 4 Months,No,132.96734063560896,163.0986499477736,High_spent_Medium_value_payments,427.9533427499509,Standard
3223,0xcca9,CUS_0x6d8,August,Tom Halsu,27.0,Journalist,17919.81,1474.3175,8.0,6.0,25.0,5.0,"Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",25,16,19.82,10.0,Bad,2515.51,34.42475816611873,7 Years and 4 Months,NM,62.53662541783595,170.21415490341525,Low_spent_Small_value_payments,204.68096967874882,Poor
3224,0xccb3,CUS_0xa27a,June,enc,56.0,Accountant,49790.5,4060.208333333333,6.0,5.0,15.0,2.0,"Auto Loan, and Auto Loan",23,7,3.34,1.0,Standard,1021.5,28.96999701534839,17 Years and 0 Months,No,43202.0,112.9322629195222,High_spent_Medium_value_payments,480.0101525088247,Standard
3225,0xcccd,CUS_0x3e2e,August,Jacobsk,38.0,Scientist,9365.44,617.4533333333334,9.0,5.0,22.0,4.0,"Credit-Builder Loan, Payday Loan, Personal Loan, and Home Equity Loan",20,9,7.28,12.0,Standard,1776.8,33.0876938567048,14 Years and 9 Months,Yes,17.842008163423433,76.44601496554886,Low_spent_Small_value_payments,257.4573102043611,Poor
3226,0xccd7,CUS_0x1535,June,Reganv,22.0,Musician,31396.36,2469.363333333333,2.0,3.0,12.0,3.0,"Not Specified, Mortgage Loan, and Not Specified",7,5,10.13,4.0,Good,1294.44,28.395844321338394,24 Years and 8 Months,No,70.75495153166449,95.12956662927898,High_spent_Medium_value_payments,331.05181517238987,Standard
3227,0xccfa,CUS_0x1de6,May,Moonr,14.0,Manager,40445.44,3152.453333333333,8.0,6.0,33.0,6.0,"Home Equity Loan, Personal Loan, Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",51,22,19.06,11.0,Bad,3484.72,30.97620735817152,11 Years and 7 Months,NM,123.10067684437394,241.6648691327352,Low_spent_Small_value_payments,240.47978735622425,Poor
3228,0xcd07,CUS_0x826e,June,Angelap,24.0,Scientist,41294.92,3215.2433333333333,7.0,8.0,23.0,7.0,"Payday Loan, Credit-Builder Loan, Auto Loan, Payday Loan, Student Loan, Credit-Builder Loan, and Debt Consolidation Loan",51,11,15.02,2022.0,Standard,1614.96,30.621821737692567,13 Years and 7 Months,Yes,154.74382866441402,129.07645592908463,High_spent_Medium_value_payments,287.7040487398346,Poor
3229,0xcd21,CUS_0xa437,August,Ryan Vlastelicad,26.0,Architect,54811.56,4510.63,4.0,5.0,11.0,6.0,"Home Equity Loan, Credit-Builder Loan, Payday Loan, Mortgage Loan, Home Equity Loan, and Debt Consolidation Loan",28,11,11.74,8.0,Standard,2170.62,29.921816675780363,19 Years and 2 Months,Yes,171.34139979515905,348.9563580318852,Low_spent_Large_value_payments,200.76524217295585,Standard
3230,0xcd2b,CUS_0xbdd9,June,Chiangy,15.0,Scientist,31785.1,2410.758333333333,7.0,9.0,27.0,9.0,"Personal Loan, Student Loan, Payday Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Personal Loan, Not Specified, and Credit-Builder Loan",45,4043,27.75,7.0,Bad,4399.44,32.490697319596464,8 Years and 4 Months,Yes,178.77415955675656,102.05430599847088,Low_spent_Large_value_payments,230.24736777810588,Good
3231,0xcd37,CUS_0x5f3d,June,Emma Thomassong,35.0,Doctor,51729.75,4565.8125,9.0,6.0,28.0,8.0,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, and Personal Loan",47,19,0.81,13.0,Bad,2296.5,36.17631552266037,10 Years and 1 Months,Yes,247.40065349819284,347.4816124935079,Low_spent_Large_value_payments,131.69898400829928,Poor
3232,0xcd44,CUS_0x67bc,July,Prakash Chakravartif,26.0,Writer,12255.61,868.3008333333332,8.0,6.0,19.0,2.0,"Mortgage Loan, and Auto Loan",19,19,8.23,5.0,Standard,494.31,34.20540106670859,19 Years and 3 Months,Yes,11.637322964619509,43.20322815511575,High_spent_Small_value_payments,291.98953221359807,Standard
3233,0xcd4f,CUS_0x628d,June,Janb,25.0,Engineer,33477.64,2643.8033333333333,7.0,6.0,23.0,6.0,"Student Loan, Payday Loan, Personal Loan, Auto Loan, Payday Loan, and Student Loan",57,21,6.83,13.0,Bad,1910.95,36.54448723100656,9 Years and 7 Months,Yes,113.2192818897486,170.9344801181724,Low_spent_Small_value_payments,270.22657132541235,Standard
3234,0xcd58,CUS_0x4b64,March,Luke Bakerg,35.0,Musician,38460.28,3241.023333333333,566.0,9.0,16.0,7.0,"Personal Loan, Personal Loan, Home Equity Loan, Payday Loan, Personal Loan, Debt Consolidation Loan, and Payday Loan",57,16,20.71,11.0,Bad,4106.5,37.51614796036591,6 Years and 3 Months,Yes,179.13582114127118,79.67444662800196,High_spent_Medium_value_payments,315.2920655640602,Standard
3235,0xcd69,CUS_0xa7ea,August,Sherileer,38.0,Developer,15229.35,1021.1125,10.0,10.0,27.0,5.0,"Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",27,17,24.28,10.0,Bad,4051.83,38.26744252106861,14 Years and 3 Months,Yes,40.57723363949116,68.97510003019883,Low_spent_Large_value_payments,262.55891633031,Standard
3236,0xcd75,CUS_0xa87f,August,Scott Haggettw,34.0,Musician,102460.44,7545.800910547207,5.0,5.0,10.0,1.0,Home Equity Loan,27,14,3.22,5.0,Standard,587.02,35.95549982615717,32 Years and 8 Months,Yes,887.4515845602427,1045.8775766600636,Low_spent_Small_value_payments,31.47692823248724,Good
3237,0xcd81,CUS_0x699f,August,Barrf,28.0,Writer,32595.22,2606.268333333333,3.0,3.0,7.0,2.0,"Personal Loan, and Not Specified",10,10,9.72,1.0,Good,796.88,28.2534519125292,16 Years and 5 Months,No,50.30543332319753,196.97098082460235,Low_spent_Small_value_payments,303.3504191855335,Standard
3238,0xcd88,CUS_0x4982,March,Juccac,18.0,Mechanic,20403.52,1755.293333333333,1.0,7.0,12.0,1.0,Debt Consolidation Loan,2,6,3.85,4.0,Good,397.38,27.74760683840569,32 Years and 0 Months,No,13.89072633942496,57.44515966841894,High_spent_Medium_value_payments,354.19344732548944,Good
3239,0xcd99,CUS_0x9916,August,Jonathan Stempelc,203.0,Journalist,69591.18,5708.264999999999,5.0,1.0,2.0,2.0,"Mortgage Loan, and Not Specified",7,0,4.02,6.0,Good,1050.09,29.715501246394734,32 Years and 0 Months,No,73.6064190847753,156.92066421094887,High_spent_Medium_value_payments,590.2994167042757,Good
3240,0xcdbc,CUS_0xbfb6,July,Jessica Wohlq,27.0,Manager,33684.42,2792.035,6.0,9.0,18.0,5.0,"Not Specified, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Personal Loan",52,17,22.82,10.0,Bad,1329.97,34.35418707564309,13 Years and 2 Months,Yes,116.41793858628525,10000.0,High_spent_Small_value_payments,271.2744185608301,Standard
3241,0xcdc9,CUS_0x63d8,August,Scott Malonea,19.0,Manager,11436.15,933.0125,4.0,7.0,14.0,4.0,"Mortgage Loan, Payday Loan, Not Specified, and Mortgage Loan",11,10,17.33,8.0,Standard,339.47,33.71320767962812,19 Years and 5 Months,Yes,23.059579305968043,17.250920513902052,High_spent_Small_value_payments,312.9907501801299,Standard
3243,0xcded,CUS_0xb4a,August,Eva Kuehnenx,31.0,Entrepreneur,71830.44,6110.87,7.0,3.0,19.0,3.0,"Not Specified, Auto Loan, and Personal Loan",21,11,7.48,3.0,Standard,745.75,36.92924693893325,27 Years and 4 Months,NM,119.45344183956333,337.74923828279253,High_spent_Small_value_payments,413.8843198776442,Good
3244,0xcdf8,CUS_0x5417,July,Juccar,45.0,Manager,17830.73,1757.894166666667,8.0,5.0,25.0,7.0,"Credit-Builder Loan, Student Loan, Not Specified, Payday Loan, Payday Loan, Auto Loan, and Credit-Builder Loan",53,16,24.21,12.0,Bad,4730.61,30.77367750115521,10 Years and 1 Months,Yes,100.68335674017396,103.66922423870756,Low_spent_Small_value_payments,261.43683568778516,Standard
3245,0xce03,CUS_0x9375,June,Lucy Hornbya,28.0,Developer,31815.94,2551.328333333333,7.0,7.0,27.0,7.0,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Auto Loan, Not Specified, and Student Loan",60,16,20.65,11.0,Bad,4247.2,28.293368165323677,1 Years and 1 Months,NM,169.9491913823046,219.03482367976773,Low_spent_Small_value_payments,156.14881827126098,Poor
3246,0xce11,CUS_0x79ad,August,er Annikae,47.0,Accountant,29814.97,2731.580833333333,4.0,3.0,17.0,1.0,Student Loan,25,18,1.09,4.0,Standard,27.63,29.81660568384134,33 Years and 3 Months,No,14.3453233414328,82.0432410176647,High_spent_Medium_value_payments,426.76951897423584,Good
3247,0xce1b,CUS_0x952a,June,Alisonn,30.0,Accountant,14710.215,1334.0338544205065,2.0,5.0,9.0,2.0,"Mortgage Loan, and Debt Consolidation Loan",10,1,2.33,4.0,Good,1373.93,33.908400646911424,17 Years and 2 Months,No,163.2857974997851,106.21064938441512,Low_spent_Small_value_payments,315.4060736952936,Good
3248,0xce29,CUS_0xfaf,August,Sveap,27.0,Architect,39255.54,3546.295,4.0,3.0,6.0,2.0,"Not Specified, and Payday Loan",12,2,4.14,5.0,Good,536.03,29.89385325327333,33 Years and 8 Months,No,46.034586059721526,53.69718577197072,High_spent_Large_value_payments,494.8977281683078,Good
3249,0xce34,CUS_0x80c0,July,Wahbat,20.0,Lawyer,35787.86,2820.3216666666667,9.0,7.0,31.0,4.0,"Mortgage Loan, Debt Consolidation Loan, Personal Loan, and Payday Loan",51,24,1.3,6.0,Bad,2486.5,36.10456476902077,20 Years and 4 Months,Yes,76.88428434183241,62.37087870164272,High_spent_Medium_value_payments,392.7770036231916,Standard
3250,0xce3f,CUS_0x2731,June,Foo Yunp,54.0,Teacher,43885.43,3596.119166666667,1.0,2.0,11.0,2.0,"Payday Loan, and Debt Consolidation Loan",13,8,1.99,0.0,Good,168.53,30.06666158082828,30 Years and 0 Months,No,51.65583324459252,70.18799560885377,High_spent_Medium_value_payments,487.76808781322035,Good
3251,0xce4d,CUS_0xb52f,August,Desain,43.0,Accountant,61804.34,5228.361666666667,4.0,7.0,12.0,3.0,"Student Loan, Debt Consolidation Loan, and Home Equity Loan",7,12,10.39,5.0,Good,179.87,35.493839501166285,15 Years and 10 Months,No,147.0159494621879,520.9867036750529,Low_spent_Small_value_payments,144.83351352942591,Standard
3253,0xce6f,CUS_0x2855,June,Berniez,54.0,Musician,34185.14,2659.7616666666668,3.0,7.0,5.0,4.0,"Credit-Builder Loan, Not Specified, Student Loan, and Debt Consolidation Loan",10,12,9.56,1.0,Good,1461.18,23.484386262419697,28 Years and 6 Months,No,103.40156978571272,270.845638390035,Low_spent_Medium_value_payments,171.7289584909189,Poor
3254,0xce7c,CUS_0x9e8d,July,Emi Emotof,35.0,Entrepreneur,20299.4,1757.6166666666668,9.0,6.0,22.0,6.0,"Home Equity Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Not Specified, and Mortgage Loan",48,16,28.12,10.0,Bad,3917.82,37.53935264796496,2 Years and 2 Months,Yes,75.77365520391602,19.61626725637488,High_spent_Large_value_payments,320.3717442063758,Standard
